date,o3,pm10,pm25,tmp,rh,ws,wd
2023-05-05,0.0015,94.47791666666669,74.02666666666667,23.77058823529412,23.6,2.658333333333333,223.587409260626
2023-05-06,0.0015,78.05875,62.63681818181818,23.8625,24.8625,2.9279166666666665,223.74012137621244
2023-05-07,0.0015,59.40375,44.14904761904762,24.39333333333333,23.233333333333334,3.578333333333333,232.59973576295292
2023-05-08,0.0015,62.21666666666667,52.37125,23.549999999999997,21.7875,4.241666666666666,238.37097965374795
2023-05-09,0.0015,59.17416666666667,53.44294117647058,24.15882352941176,20.175,4.15125,239.00891795489432
2023-05-10,0.0015,65.56166666666667,55.650454545454544,23.64375,23.208333333333332,4.934583333333333,247.9490765886971
2023-05-11,0.0015,49.806666666666665,45.47533333333333,20.53,21.925,4.855416666666667,256.32891326046126
2023-05-12,0.0015,56.775,55.11615384615384,20.53,21.854166666666668,3.610833333333334,244.49072143392652
2023-05-13,0.0015,65.05375,60.03578947368421,20.53,17.604166666666668,4.44625,250.61499074601983
2023-05-14,0.0015,75.10625,58.642380952380954,20.53,24.195833333333336,3.2762499999999997,231.01607910504484
2023-05-15,0.0015,61.6925,50.376086956521746,20.53,25.7875,3.369166666666666,239.79813161299373
2023-05-16,0.0015,69.00739130434783,56.36954545454545,20.53,30.90833333333333,3.83,225.18656426328323
2023-05-17,0.0015,54.58041666666667,40.9,20.53,31.85,3.71875,234.09091288725483
2023-05-18,0.0015,55.46416666666667,43.083333333333336,20.53,28.97083333333333,3.612916666666667,245.71362532811344
2023-05-19,0.0015,89.65125,69.13416666666667,20.53,35.13333333333333,2.7458333333333336,210.81822944043336
2023-05-20,0.0015,45.82458333333333,32.67333333333333,20.53,35.13333333333333,2.99,105.53360923496004
2023-05-21,0.0015,38.093333333333334,25.829565217391306,20.53,43.15833333333333,3.067916666666666,116.70523350530858
2023-05-22,0.0015,73.15791666666667,47.25521739130435,20.53,34.016666666666666,3.0175,216.06867957989311
2023-05-23,0.0015,60.12583333333333,46.2205,20.53,28.02916666666667,3.779583333333333,234.8050031867283
2023-05-24,0.0015,62.82833333333334,53.40842105263158,20.53,20.45,4.230833333333333,258.3128925203255
2023-05-25,0.0015,54.992916666666666,46.23086956521739,20.53,21.516666666666666,3.536666666666666,231.7591320774334
2023-05-26,0.0015,78.20041666666667,54.7321052631579,20.53,23.8,3.1016666666666666,215.20231318106525
2023-05-27,0.0015,65.54958333333333,45.87578947368421,20.53,27.675,3.7475,214.19914301233615
2023-05-28,0.0015,59.4025,45.431666666666665,20.53,35.49166666666667,4.235,247.3974178991405
2023-05-29,0.0015,51.56333333333333,39.90130434782609,20.53,37.90416666666667,4.622916666666667,261.7163277219126
2023-05-30,0.0015,51.93375,34.41888888888889,20.53,30.84583333333333,3.6875,236.7571091926589
2023-05-31,0.0015,58.048750000000005,52.3552380952381,20.53,24.391666666666666,2.8658333333333332,229.71310067053489
2023-06-01,0.0015,59.14041666666666,45.68809523809525,20.53,27.4375,3.8979166666666663,245.40737783326892
2023-06-02,0.0015,67.405,47.812105263157896,20.53,24.6625,3.36875,233.6849915646004
2023-06-03,0.0015,54.42458333333334,40.77882352941177,20.53,22.616666666666664,4.3374999999999995,251.8759198539094
2023-06-04,0.0015,46.98583333333334,38.43714285714285,20.53,20.8125,4.265416666666667,248.32881078308915
2023-06-05,0.0015,40.50416666666667,31.443,20.53,19.425,3.8520833333333337,242.19420437260263
2023-06-06,0.0015,67.66291666666667,50.86428571428572,20.53,36.30416666666667,3.644166666666667,217.1116804362663
2023-06-07,0.0015,65.79916666666666,43.17318181818182,20.53,36.55,4.327916666666667,235.0946820217044
2023-06-08,0.0015,63.02458333333333,46.38652173913044,20.53,31.3,4.88875,254.14676053637797
2023-06-09,0.0015,56.23916666666667,42.34238095238096,20.53,22.775,3.088333333333334,206.64298427637715
2023-06-10,0.0015,67.65083333333332,51.86,20.53,25.595833333333335,3.54125,225.50866122194464
2023-06-11,0.0015,62.43375,37.912,20.53,27.916666666666668,3.3316666666666666,217.1792760929112
2023-06-12,0.0015,60.74333333333334,41.9975,20.53,29.504166666666663,3.9141666666666666,236.45073490289255
2023-06-13,0.0015,76.9225,51.142222222222216,20.53,28.40416666666667,3.5379166666666664,163.33444774063597
2023-06-14,0.0015,83.94541666666667,55.121111111111105,20.53,32.09166666666667,3.310416666666667,209.80582038023903
2023-06-15,0.0015,72.64583333333333,51.34736842105264,20.53,32.958333333333336,3.7783333333333338,219.3079426917418
2023-06-16,0.0015,70.35000000000001,51.61,20.53,37.40833333333333,3.71,232.29233389983915
2023-06-17,0.0015,93.44708333333334,58.7345,20.53,37.21666666666667,3.0604347826086955,205.5043017238768
2023-06-18,0.0015,83.96541666666667,58.13857142857143,20.53,34.145833333333336,3.168333333333333,199.34446055516295
2023-06-19,0.0015,71.60375,51.038947368421056,20.53,29.975,2.89125,216.97012266336844
2023-06-20,0.0015,82.005,58.98842105263158,20.53,32.641666666666666,3.3487500000000003,199.32797265980605
2023-06-21,0.0015,88.97083333333335,64.67190476190477,20.53,34.083333333333336,3.3029166666666665,190.1996788483031
2023-06-22,0.0015,122.88375,64.67190476190477,20.53,31.383333333333336,3.2641666666666667,204.50455949678627
2023-06-23,0.0015,85.41458333333333,60.19199999999999,20.53,36.916666666666664,3.6979166666666665,167.51981380274353
2023-06-24,0.0015,84.18916666666667,60.48541666666667,20.53,38.40416666666667,4.514166666666667,170.97047790507517
2023-06-25,0.0015,53.22958333333333,35.31227272727273,20.53,42.2,4.342083333333333,155.0527202031752
2023-06-26,0.0015,57.11375,37.36833333333333,20.53,41.9125,4.072916666666667,121.74514043649008
2023-06-27,0.0015,48.4725,32.40347826086956,20.53,50.75416666666666,3.3562499999999997,204.6313284293984
2023-06-28,0.0015,45.689473684210526,28.005714285714284,20.53,51.96666666666667,3.362083333333333,200.14524715690797
2023-06-29,0.0015,75.89666666666666,41.50565217391304,20.53,51.96666666666667,3.1291666666666664,244.5894336988812
2023-06-30,0.0015,45.47,21.024166666666662,20.53,51.96666666666667,3.3970833333333332,132.15307275439645
2023-07-01,0.0015,21.72083333333333,13.14421052631579,20.53,57.425,3.9066666666666663,138.53416563456014
2023-07-02,0.0015,21.47375,13.555652173913044,20.53,57.425,2.922083333333333,159.5405323888481
2023-07-03,0.0015,38.2225,24.612608695652177,20.53,57.425,2.33625,192.7166726095892
2023-07-04,0.0015,45.83083333333334,26.84913043478261,20.53,57.425,1.2478571428571428,104.25220118304506
2023-07-05,0.0015,36.154583333333335,23.8275,20.53,57.425,1.2478571428571428,104.25220118304506
2023-07-06,0.0015,47.42333333333334,31.453043478260867,20.53,57.425,1.2478571428571428,104.25220118304506
2023-07-07,0.0015,47.49,29.355217391304347,20.53,57.425,1.2478571428571428,104.25220118304506
2023-07-08,0.0015,34.62263157894737,19.00578947368421,20.53,57.425,1.2478571428571428,13.55
2023-07-09,0.0015,24.334999999999997,14.912727272727272,20.53,57.425,1.2478571428571428,13.55
2023-07-10,0.0015,32.013333333333335,22.63904761904762,20.53,57.425,1.2478571428571428,13.55
2023-07-11,0.0015,29.44125,19.7375,20.53,57.425,1.2478571428571428,13.55
2023-07-12,0.0015,28.973333333333333,16.440555555555555,20.53,57.425,1.2478571428571428,13.55
2023-07-13,0.0015,36.76416666666667,24.91130434782609,20.53,57.425,1.2478571428571428,13.55
2023-07-14,0.0015,45.87,34.054545454545455,20.53,57.425,1.2478571428571428,13.55
2023-07-15,0.0015,38.94166666666667,27.799,20.53,57.425,1.2478571428571428,13.55
2023-07-16,0.0015,50.6675,29.91625,20.53,57.425,1.2478571428571428,13.55
2023-07-17,0.0015,62.74625,41.91652173913044,20.53,57.425,1.2478571428571428,13.55
2023-07-18,0.0015,51.30826086956522,27.94772727272727,20.53,57.425,1.2478571428571428,13.55
2023-07-19,0.0015,45.590833333333336,26.74681818181818,20.53,57.425,1.2478571428571428,13.55
2023-07-20,0.0015,50.201249999999995,36.0565,20.53,57.425,1.2478571428571428,13.55
2023-07-21,0.0015,46.5125,28.758750000000003,20.53,57.425,5.776153846153846,13.55
2023-07-22,0.0015,32.17181818181818,20.355454545454545,20.53,57.425,5.6175,13.55
2023-07-23,0.0015,29.815416666666668,19.163,20.53,57.425,3.420833333333333,13.55
2023-07-24,0.0015,28.695833333333336,16.851363636363637,20.53,57.425,5.01875,13.55
2023-07-25,0.0015,29.43375,19.635,20.53,37.6125,3.6566666666666663,350.5501226766121
2023-07-26,0.0015,28.997727272727275,19.03944444444444,20.53,37.2875,3.889583333333333,348.3284062244604
2023-07-27,0.0015,35.489583333333336,22.777391304347827,20.53,37.11666666666667,3.349166666666666,351.5405510806787
2023-07-28,0.0015,41.41347826086957,28.256190476190476,20.53,37.391666666666666,3.6370833333333334,351.40323119168283
2023-07-29,0.0015,39.12416666666667,24.873043478260872,20.53,37.204166666666666,3.63375,350.7484275658916
2023-07-30,0.0015,23.73875,12.08,20.53,37.520833333333336,4.460869565217391,351.04594044123894
2023-07-31,0.0015,22.58666666666667,14.462105263157891,20.53,37.49583333333333,5.606086956521739,350.98744885871497
2023-08-01,0.0015,29.18045454545455,20.045882352941177,20.53,37.041666666666664,4.64375,350.8897821057386
2023-08-02,0.0015,34.6575,23.75260869565217,20.53,37.079166666666666,4.335416666666666,351.59843170100163
2023-08-03,0.0515555555555555,30.433684210526316,23.325333333333333,20.53,37.391666666666666,4.3425,350.9479162327708
2023-08-04,0.0372083333333333,28.175833333333333,18.9125,20.53,37.0125,4.20375,161.25381543836437
2023-08-05,0.018375,26.708695652173912,19.347368421052632,20.53,36.34166666666666,2.3075,345.96076114507457
2023-08-06,0.0341666666666666,29.147499999999997,17.9945,20.53,36.854166666666664,2.904583333333333,246.5368538017057
2023-08-07,0.0330869565217391,25.72,16.4865,20.53,34.87619047619047,3.5309523809523813,334.36851306187293
2023-08-08,0.0560416666666666,32.54333333333333,19.142,20.53,36.625,3.2808333333333333,0.0841076428789171
2023-08-09,0.0545,31.12708333333333,20.181428571428572,20.53,37.80833333333333,3.3045833333333334,351.10991053600105
2023-08-10,0.0397083333333333,36.39541666666667,21.92,20.53,35.96666666666667,2.69,336.47718514444335
2023-08-11,0.0487499999999999,36.065000000000005,24.003636363636364,20.53,37.30416666666667,3.457916666666667,342.65982861818287
2023-08-12,0.0545416666666666,40.03875,24.537,20.53,37.075,3.9583333333333335,350.52056719871825
2023-08-13,0.052,51.528333333333336,17.42142857142857,20.53,36.479166666666664,3.2095833333333332,345.7357583995331
2023-08-14,0.044625,39.08166666666667,23.385,20.53,36.833333333333336,4.476249999999999,349.05299923452566
2023-08-15,0.0291249999999999,41.70772727272727,24.558695652173913,20.53,37.15416666666667,5.069166666666667,351.63278135264153
2023-08-16,0.0337083333333333,37.36125,23.10772727272727,20.53,37.61666666666667,5.3125,349.80910607282357
2023-08-17,0.0273333333333333,29.324166666666667,18.98952380952381,20.53,37.6875,4.6137500000000005,350.7363733906147
2023-08-18,0.0215416666666666,29.284583333333337,17.29,20.53,36.18333333333333,3.3334782608695654,351.951808985075
2023-08-19,0.02635,22.53090909090909,12.232173913043477,20.53,35.59166666666667,2.30375,348.4594114397746
2023-08-20,0.0280416666666666,25.020000000000003,14.687142857142858,20.53,37.233333333333334,3.0416666666666665,349.4885052064366
2023-08-21,0.0255416666666666,54.00208333333333,25.761666666666667,20.53,37.5375,4.25375,351.0199236937139
2023-08-22,0.0297916666666666,51.57416666666666,30.648749999999996,20.53,37.57083333333333,3.2604166666666665,349.93637078521255
2023-08-23,0.0253684210526315,42.827916666666674,24.919583333333335,20.53,36.5625,4.689166666666667,351.7337972582513
2023-08-24,0.0178,26.16,17.006666666666664,20.53,37.32105263157895,2.5544444444444445,351.4023723599493
2023-08-25,0.03275,40.6575,22.14272727272727,20.53,37.75416666666667,4.461666666666667,350.7763948520616
2023-08-26,0.0344583333333333,27.940833333333337,16.42304347826087,20.53,37.65,3.662083333333334,350.434611537894
2023-08-27,0.0301666666666666,37.71375,23.58458333333333,20.53,36.625,3.3670833333333334,350.25617623165
2023-08-28,0.0381111111111111,30.680588235294113,18.496470588235297,20.53,36.795833333333334,3.282173913043479,350.60003967883915
2023-08-29,0.040875,40.821666666666665,22.902916666666663,20.53,36.00833333333333,3.1179166666666664,350.9041610969552
2023-08-30,0.0349166666666666,49.54708333333334,27.406666666666663,20.53,37.125,2.1958333333333333,350.74844660553543
2023-08-31,0.0346666666666666,39.94583333333333,17.13375,20.53,36.15416666666667,2.9795833333333337,350.4332915390013
2023-09-01,0.0316666666666666,41.036521739130436,22.22347826086957,20.53,35.9625,3.14625,351.03987464452825
2023-09-02,0.0411666666666666,37.70666666666667,23.37227272727273,20.53,37.1625,2.9975,351.9171142863054
2023-09-03,0.0439583333333333,42.083333333333336,25.409999999999997,20.53,35.00833333333333,3.005416666666666,351.04077913467796
2023-09-04,0.0449583333333333,37.660833333333336,23.069,20.53,36.96666666666667,3.254583333333333,349.8455654537519
2023-09-05,0.036375,42.124583333333334,26.141739130434782,20.53,35.81666666666667,2.964166666666667,350.6834335040052
2023-09-06,0.041375,31.207916666666662,21.99277777777778,20.53,37.19583333333333,2.8074999999999997,350.5717111678735
2023-09-07,0.0375416666666666,31.973636363636363,19.25714285714286,20.53,36.67916666666667,3.04125,350.23264328580956
2023-09-08,0.0346666666666666,40.63583333333333,22.126521739130432,20.53,33.13333333333333,3.20875,350.39218847318443
2023-09-09,0.0324583333333333,42.455,24.7585,20.53,34.99583333333333,2.877083333333333,351.1827427353806
2023-09-10,0.033,35.73166666666667,22.599444444444444,20.53,37.479166666666664,4.50625,350.24768682784867
2023-09-11,0.0350416666666666,40.388333333333335,26.10909090909091,20.53,37.43333333333333,2.7891666666666666,350.4264402887639
2023-09-12,0.0432916666666666,41.29875,26.405833333333337,20.53,36.72083333333333,3.4466666666666668,350.72935041775145
2023-09-13,0.0240588235294117,34.630625,22.35636363636364,20.53,35.19375,2.26375,350.725021266489
