date,pm25
2020-07-11,-1.2431655802423724
2020-07-12,-1.3036003388593744
2020-07-13,-0.6395480717552157
2020-07-14,-0.2459920630618373
2020-07-15,-0.7294701319978543
2020-07-16,-0.21577468375333622
2020-07-17,-0.4877310975298458
2020-07-18,-0.7596875113063554
2020-07-19,-0.7899048906148565
2020-07-20,-0.3970789596043426
2020-07-21,-0.5179484768383469
2020-07-22,-1.9683826836463978
2020-07-23,0.4187902817251861
2020-07-24,-0.6388179940723511
2020-07-25,-1.122296063008368
2020-07-26,-0.7316137454736614
2020-07-27,-0.5481658561468479
2020-07-28,-1.1827308216253702
2020-07-29,-0.8503396492318586
2020-07-30,-1.1827308216253702
2020-07-31,-0.9409917871573618
2020-08-01,-1.6359915112528862
2020-08-02,-0.2459920630618373
2020-08-03,-1.2431655802423724
2020-08-04,-0.9107744078488607
2020-08-05,-0.1553399251363341
2020-08-06,-0.4272963389128437
2020-08-07,-0.578383235455349
2020-08-08,-0.7158945261373222
2020-08-09,-1.0014265457743639
2020-08-10,-1.3942524767848776
2020-08-11,-1.1525134423168693
2020-08-12,-0.9409917871573618
2020-08-13,-1.092078683699867
2020-08-15,0.6636090649381808
2020-08-16,0.44900766103368717
2020-08-17,-0.9409917871573618
2020-08-18,-0.6992527526893533
2020-08-19,-0.9712091664658629
2020-08-20,-1.545339373327383
2020-08-22,-0.6544389218101289
2020-08-23,-0.3970789596043426
2020-08-24,-0.7294701319978543
2020-08-25,-0.9107744078488607
2020-08-26,-0.8201222699233575
2020-08-27,-1.3036003388593744
2020-08-28,-1.3036003388593744
2020-08-29,-1.998600062954899
2020-08-30,-1.6209251073935649
2020-08-31,-1.0316439250828648
2020-09-01,-1.2431655802423724
2020-09-02,-1.092078683699867
2020-09-03,-0.6992527526893533
2020-09-04,-1.6964262698698884
2020-09-05,-1.4397156107622375
2020-09-06,-0.9712091664658629
2020-09-07,-1.4849046147103808
2020-09-08,-1.122296063008368
2020-09-09,-0.9107744078488607
2020-09-10,-1.0316439250828648
2020-09-11,-1.3338177181678756
2020-09-12,-1.2431655802423724
2020-09-13,-0.9712091664658629
2020-09-14,-1.1827308216253702
2020-09-15,-1.061861304391366
2020-09-16,-0.8503396492318586
2020-09-17,-1.061861304391366
2020-09-18,-1.3338177181678756
2020-09-20,-0.6961726642289775
2020-09-21,-0.6086006147638501
2020-09-22,-1.092078683699867
2020-09-23,-2.179904338805905
2020-09-29,-0.17973926892741157
2020-09-30,-0.2459920630618373
2020-10-01,-0.4877310975298458
2020-10-02,0.14683386794867653
2020-10-03,-0.12512254582783303
2020-10-04,-0.5481658561468479
2020-10-07,-0.30495032369561836
2020-10-08,0.5094424196506893
2020-10-09,1.1137900058207106
2020-10-10,-1.2733829595508734
2020-10-11,-1.1831328266967533
2020-10-12,0.20726862656567865
2020-10-13,0.6303119368846936
2020-10-14,-0.0646877872108309
2020-10-15,-0.27620944237033834
2020-10-16,-0.18555730444483517
2020-10-17,-0.578383235455349
