date,o3,pm25,tmp,rh,ws,wd
2020-09-28,0.0211,18.291666666666668,21.892307692307693,61.708333333333336,2.6095833333333336,224.66564190139147
2020-09-29,0.0220434782608695,19.875,26.6,50.75416666666666,2.6095833333333336,91.9418900922561
2020-09-30,0.02445,19.695652173913043,18.94,45.625,3.890416666666667,118.3437417739671
2020-10-01,0.0267142857142857,28.541666666666668,22.03333333333333,45.01666666666667,2.3866666666666667,133.133559113429
2020-10-02,0.0253749999999999,26.91304347826087,19.945833333333333,31.045833333333334,2.3866666666666667,100.81553598882404
2020-10-03,0.0255217391304347,13.6,18.677777777777777,40.77916666666667,3.31,102.99233397421104
2020-10-04,0.0231052631578947,13.6,21.545,40.34583333333333,4.011666666666667,97.72291898560574
2020-10-05,0.0294347826086956,13.6,20.138095238095236,34.074999999999996,3.7325,102.62139822943256
2020-10-06,0.0263333333333333,13.6,19.633333333333333,30.6125,3.110416666666667,110.59088844100712
2020-10-07,0.0248749999999999,33.208333333333336,22.078260869565216,28.329166666666666,2.78,120.85911823185752
2020-10-08,0.0281499999999999,42.36842105263158,22.578260869565216,39.270833333333336,1.7820833333333332,147.5930161843841
2020-10-09,0.039375,31.25,22.442857142857143,54.86666666666667,2.662083333333334,232.80699307498676
2020-10-10,0.0375416666666666,22.75,20.1,58.14166666666667,2.67375,230.1889640742604
2020-10-11,0.0349523809523809,22.583333333333332,18.166666666666668,61.80833333333334,2.5945833333333335,219.98185685184657
2020-10-12,0.03,33.526315789473685,23.05,54.88947368421053,2.3484210526315787,162.21882247899012
2020-10-13,0.0205217391304347,24.416666666666668,23.45263157894737,49.05416666666667,2.5975,126.09630520643304
2020-10-14,0.0310416666666666,22.782608695652176,15.95,61.62916666666666,2.5545833333333334,208.09229928656197
2020-10-15,0.0268095238095238,23.0,20.61818181818182,65.63333333333334,3.1454166666666663,205.71125284088168
2020-10-16,0.0137272727272727,17.375,18.607142857142858,49.229166666666664,3.1454166666666663,104.29315442477623
2020-10-17,0.0137272727272727,15.2,22.51578947368421,48.7,3.5833333333333335,105.37318453593429
2020-10-18,0.0137272727272727,29.65,25.066666666666663,55.87083333333334,1.8079166666666664,211.60178749618467
2020-10-19,0.0137272727272727,25.19047619047619,25.066666666666663,55.05833333333334,2.1566666666666667,147.3837271526168
2020-10-20,0.0137272727272727,25.333333333333332,26.266666666666666,55.09166666666667,2.017916666666667,169.39891668369924
2020-10-21,0.0137272727272727,30.818181818181817,19.623076923076923,51.40416666666667,2.22125,150.90503022378664
2020-10-22,0.0137272727272727,23.782608695652176,24.95,59.25,2.045,222.7805483067432
2020-10-23,0.0137272727272727,20.75,24.4,56.23333333333333,2.1825,235.87149195825776
2020-10-24,0.0137272727272727,24.791666666666668,25.025,47.75,2.060416666666667,142.67494439544782
2020-10-25,0.0137272727272727,35.0,21.172727272727272,50.55,1.8025,186.39795995711071
2020-10-26,0.0137272727272727,35.0,23.450000000000003,55.89166666666667,1.9991666666666668,204.76362192066185
2020-10-27,0.0137272727272727,27.208333333333332,23.266666666666666,57.77916666666667,2.9929166666666664,250.8719832502312
2020-10-28,0.0137272727272727,22.227272727272727,24.708333333333332,56.11666666666667,2.83375,262.74849843409044
2020-10-29,0.0137272727272727,24.958333333333332,19.616666666666667,49.54583333333333,1.695,194.50161273809405
2020-10-30,0.0137272727272727,31.916666666666668,25.825,44.2375,3.703333333333333,117.87587423400348
2020-10-31,0.0137272727272727,36.125,25.825,37.88333333333333,2.595833333333333,131.84961287419785
2020-11-01,0.0137272727272727,36.166666666666664,25.31,40.358333333333334,3.3166666666666664,101.54802591890602
2020-11-02,0.0137272727272727,27.041666666666668,18.99047619047619,34.708333333333336,3.3166666666666664,90.03827596000521
2020-11-03,0.0286923076923076,15.76923076923077,17.240909090909092,37.99130434782609,2.90875,114.46388550189369
2020-11-04,0.0191111111111111,15.76923076923077,18.1,38.765,2.8520833333333333,85.27251657768934
2020-11-05,0.02375,15.76923076923077,19.786363636363635,30.230434782608693,3.8654166666666665,102.07863920622631
2020-11-06,0.0244999999999999,15.76923076923077,19.42727272727273,37.22727272727273,2.6079166666666667,131.44256101328617
2020-11-07,0.02975,15.76923076923077,23.040000000000003,43.57916666666667,1.83875,177.14362756212088
2020-11-08,0.0230833333333333,15.76923076923077,22.69,45.93333333333334,1.7054166666666666,206.16107174793427
2020-11-09,0.0234,15.76923076923077,20.871428571428577,47.9695652173913,2.0920833333333335,222.3223652100029
2020-11-10,0.0198333333333333,15.76923076923077,17.192307692307693,62.942857142857136,2.0920833333333335,167.30103811388742
2020-11-11,0.0111538461538461,15.76923076923077,17.192307692307693,62.942857142857136,2.0920833333333335,167.30103811388742
2020-11-12,0.02655,15.76923076923077,17.192307692307693,62.942857142857136,2.0920833333333335,167.30103811388742
2020-11-13,0.0393529411764705,15.76923076923077,17.192307692307693,62.942857142857136,2.0920833333333335,167.30103811388742
2020-11-14,0.0303809523809523,15.76923076923077,17.192307692307693,62.942857142857136,2.0920833333333335,167.30103811388742
2020-11-15,0.0323181818181818,15.76923076923077,17.192307692307693,62.942857142857136,2.0920833333333335,167.30103811388742
2020-11-16,0.0240416666666666,15.76923076923077,17.192307692307693,62.942857142857136,2.0920833333333335,167.30103811388742
2020-11-17,0.0198666666666666,15.76923076923077,17.192307692307693,62.942857142857136,2.0920833333333335,167.30103811388742
2020-11-18,0.0243333333333333,15.76923076923077,17.192307692307693,62.942857142857136,2.0920833333333335,167.30103811388742
2020-11-19,0.015,15.76923076923077,17.192307692307693,62.942857142857136,2.0920833333333335,167.30103811388742
2020-11-20,0.02175,15.76923076923077,25.085714285714285,34.6,2.0920833333333335,151.2584939705902
2020-11-21,0.0172916666666666,15.76923076923077,23.691666666666663,41.06666666666667,2.287083333333334,88.1119206483091
2020-11-22,0.0207,15.76923076923077,23.63478260869565,37.704166666666666,2.0675,77.38396924658666
2020-11-23,0.0237826086956521,15.76923076923077,22.782608695652176,36.145833333333336,2.1316666666666664,114.93633864864545
2020-11-24,0.0323333333333333,15.76923076923077,23.636363636363637,39.05416666666667,1.8191666666666668,220.0466016248658
2020-11-25,0.0243999999999999,15.76923076923077,23.771428571428572,35.362500000000004,1.3770833333333332,214.9403107760879
2020-11-26,0.0276666666666666,15.76923076923077,23.39444444444445,34.141666666666666,1.5125000000000002,217.029126819866
2020-11-27,0.0238333333333333,15.76923076923077,23.39444444444445,36.82083333333333,1.7445833333333332,262.35187116926477
2020-11-28,0.0199090909090909,15.76923076923077,23.646666666666665,37.59583333333333,1.8625,252.4509197579796
2020-11-29,0.026875,15.76923076923077,23.646666666666665,39.72083333333333,1.9554166666666664,243.45748816230935
2020-11-30,0.0264210526315789,28.0,22.788888888888888,40.608333333333334,2.00375,239.527436240687
2020-12-01,0.016125,28.541666666666668,21.1375,41.829166666666666,3.887916666666667,222.63182618075473
2020-12-02,0.02175,24.833333333333332,18.45,43.8625,2.13,220.22103149266673
2020-12-03,0.0166315789473684,20.875,18.45,46.22083333333333,2.475416666666667,237.0357657674417
2020-12-04,0.0107222222222222,17.272727272727273,18.45,58.729166666666664,2.365416666666667,217.49203527061763
2020-12-05,0.0106666666666666,11.708333333333334,18.45,52.92083333333333,2.7675,255.56829893500145
2020-12-06,0.0090714285714285,15.833333333333334,18.45,58.93157894736842,1.5533333333333337,244.7894667605375
2020-12-07,0.01195,14.833333333333334,18.45,46.05833333333334,2.4154166666666668,42.585174168960506
2020-12-08,0.0138636363636363,23.666666666666668,18.45,45.50416666666666,1.4916666666666665,48.183626928955
2020-12-09,0.027375,34.291666666666664,18.45,40.17916666666667,1.544166666666667,20.90423549576727
2020-12-10,0.0200833333333333,19.791666666666668,18.45,48.0625,2.8266666666666667,269.7255652520394
2020-12-11,0.0203846153846153,22.695652173913043,18.45,48.54583333333333,2.024583333333333,284.28583722737574
2020-12-12,0.0203846153846153,30.333333333333332,18.45,44.77916666666667,1.6133333333333333,206.53562690821835
2020-12-13,0.0183571428571428,16.583333333333332,18.45,44.2875,1.9541666666666664,196.76645466331655
2020-12-14,0.0158333333333333,23.5,18.45,36.55,2.150416666666666,204.29590594088248
2020-12-15,0.0141176470588235,16.833333333333332,18.45,40.545833333333334,2.692083333333333,229.42078942447796
2020-12-16,0.0177333333333333,24.5,18.45,35.358333333333334,1.9704166666666667,223.66348675718632
2020-12-17,0.01705,26.666666666666668,18.45,38.295833333333334,1.4433333333333334,201.2347499191013
2020-12-18,0.0168571428571428,33.54545454545455,18.45,41.108333333333334,2.1545833333333335,238.6678607635029
2020-12-19,0.0186315789473684,33.54545454545455,18.45,39.6,1.274166666666667,260.85541459584965
2020-12-20,0.0306470588235294,33.54545454545455,18.45,34.65833333333333,1.274166666666667,170.11944693198728
2020-12-21,0.0212222222222222,33.54545454545455,18.45,31.829166666666666,1.742916666666667,162.2044025580493
2020-12-22,0.0210666666666666,33.54545454545455,18.45,35.545833333333334,1.524166666666667,270.26651395170336
2020-12-23,0.0154210526315789,33.54545454545455,18.45,29.625,1.524166666666667,221.54867935063487
2020-12-24,0.0211904761904761,33.54545454545455,18.45,24.5875,1.524166666666667,187.90089608821623
2020-12-25,0.0235833333333333,33.54545454545455,18.45,27.175,1.524166666666667,114.50313398021304
2020-12-26,0.0180454545454545,33.54545454545455,18.45,29.041666666666668,1.524166666666667,229.18652441032168
2020-12-27,0.0240555555555555,33.54545454545455,18.45,24.225,1.524166666666667,161.28133913439837
2020-12-28,0.0232,33.54545454545455,18.45,26.616666666666664,1.524166666666667,136.25622315709998
2020-12-29,0.02005,33.54545454545455,18.45,30.354166666666668,1.524166666666667,187.8766824566657
2020-12-30,0.0186190476190476,33.54545454545455,18.45,35.80833333333333,1.524166666666667,216.7366109847582
2020-12-31,0.0244999999999999,33.54545454545455,18.45,43.2125,1.524166666666667,242.85374484593967
2021-01-01,0.006,33.54545454545455,18.45,43.2,1.524166666666667,237.64
